ID,Brand,Model,Year,Cost,Odometer,City,Registration Date,Cost_Per_KM,RegistrationYear,PriceCategory,ModelCleaned,price_segment,vehicle_type,vehicle_type_standardized
29277,Ford,Model A,2003,25000.0,200000.0,Cologne,2010-10-15 00:00:00,0.125,2010,Premium,Model A,High,SUV,Sport Utility
29278,Ford,Model C,2012,15000.0,100000.0,Cologne,2015-04-04 00:00:00,0.15,2015,Mid-Range,Model C,High,Sedan,Sedan
29279,Ford,Model D,2006,25000.0,50000.0,Frankfurt,2013-11-18 00:00:00,0.5,2013,Premium,Model D,High,Convertible,Convertible
29280,Volkswagen,Model A,2012,20000.0,150000.0,Frankfurt,2022-06-06 00:00:00,0.13333333333333333,2022,Premium,Model A,High,Hatchback,Hatchback
29281,Mercedes,Model D,2006,10000.0,200000.0,Frankfurt,2018-01-29 00:00:00,0.05,2018,Mid-Range,Model D,Medium,Wagon,Wagon
29282,BMW,Model D,1997,15000.0,200000.0,Cologne,2023-07-20 00:00:00,0.075,2023,Mid-Range,Model D,High,SUV,Sport Utility
29283,Ford,Model A,1999,20000.0,150000.0,Hamburg,2022-06-14 00:00:00,0.13333333333333333,2022,Premium,Model A,High,Sedan,Sedan
29284,BMW,Model C,2019,10000.0,150000.0,Munich,2023-11-09 00:00:00,0.06666666666666667,2023,Mid-Range,Model C,Medium,Convertible,Convertible
29285,Ford,Model A,1996,25000.0,200000.0,Cologne,2018-10-22 00:00:00,0.125,2018,Premium,Model A,High,Hatchback,Hatchback
29286,Audi,Model A,1991,5000.0,100000.0,Frankfurt,2011-07-17 00:00:00,0.05,2011,Budget,Model A,Medium,Wagon,Wagon
29287,BMW,Model B,2011,15000.0,200000.0,Berlin,2017-01-31 00:00:00,0.075,2017,Mid-Range,Model B,High,SUV,Sport Utility
29288,Volkswagen,Model C,1994,10000.0,200000.0,Frankfurt,2010-04-24 00:00:00,0.05,2010,Mid-Range,Model C,Medium,Sedan,Sedan
29289,Ford,Model B,1992,5000.0,100000.0,Hamburg,2019-12-11 00:00:00,0.05,2019,Budget,Model B,Medium,Convertible,Convertible
29290,Mercedes,Model C,1998,15000.0,150000.0,Berlin,2013-10-04 00:00:00,0.1,2013,Mid-Range,Model C,High,Hatchback,Hatchback
29291,Audi,Model A,1994,10000.0,100000.0,Cologne,2021-12-03 00:00:00,0.1,2021,Mid-Range,Model A,Medium,Wagon,Wagon
29292,Ford,Model D,2009,10000.0,100000.0,Munich,2015-03-13 00:00:00,0.1,2015,Mid-Range,Model D,Medium,SUV,Sport Utility
29293,BMW,Model B,2018,15000.0,50000.0,Munich,2017-01-19 00:00:00,0.3,2017,Mid-Range,Model B,High,Sedan,Sedan
29294,Ford,Model B,1995,15000.0,200000.0,Hamburg,2013-03-03 00:00:00,0.075,2013,Mid-Range,Model B,High,Convertible,Convertible
29295,Audi,Model B,1993,25000.0,100000.0,Hamburg,2014-08-21 00:00:00,0.25,2014,Premium,Model B,High,Hatchback,Hatchback
29296,Mercedes,Model B,2010,25000.0,124920.90583631671,Munich,2011-05-17 00:00:00,0.2001266307879434,2011,Premium,Model B,High,Wagon,Wagon
29297,Mercedes,Model C,2006,10000.0,200000.0,Hamburg,2021-07-08 00:00:00,0.05,2021,Mid-Range,Model C,Medium,SUV,Sport Utility
29298,Mercedes,Model D,2004,15000.0,124920.90583631671,Berlin,2012-12-11 00:00:00,0.12007597847276605,2012,Mid-Range,Model D,High,Sedan,Sedan
29299,Audi,Model D,2016,5000.0,124920.90583631671,Frankfurt,2011-03-01 00:00:00,0.040025326157588685,2011,Budget,Model D,Medium,Convertible,Convertible
29300,Ford,Model A,2008,10000.0,100000.0,Berlin,2016-10-20 00:00:00,0.1,2016,Mid-Range,Model A,Medium,Hatchback,Hatchback
29301,Audi,Model A,1992,15000.0,124920.90583631671,Frankfurt,2013-04-04 00:00:00,0.12007597847276605,2013,Mid-Range,Model A,High,Wagon,Wagon
29302,Audi,Model B,2017,10000.0,150000.0,Frankfurt,2010-11-12 00:00:00,0.06666666666666667,2010,Mid-Range,Model B,Medium,SUV,Sport Utility
29303,Ford,Model A,2011,15000.0,200000.0,Frankfurt,2010-12-18 00:00:00,0.075,2010,Mid-Range,Model A,High,Sedan,Sedan
29304,Volkswagen,Model A,1995,5000.0,124920.90583631671,Munich,2020-06-06 00:00:00,0.040025326157588685,2020,Budget,Model A,Medium,Convertible,Convertible
29305,Mercedes,Model C,2020,25000.0,100000.0,Hamburg,2019-01-09 00:00:00,0.25,2019,Premium,Model C,High,Hatchback,Hatchback
29306,BMW,Model A,1994,15000.0,50000.0,Hamburg,2013-09-02 00:00:00,0.3,2013,Mid-Range,Model A,High,Wagon,Wagon
29307,BMW,Model A,2002,15000.0,100000.0,Frankfurt,2010-03-31 00:00:00,0.15,2010,Mid-Range,Model A,High,SUV,Sport Utility
29308,Ford,Model A,1999,15000.0,150000.0,Cologne,2016-10-15 00:00:00,0.1,2016,Mid-Range,Model A,High,Sedan,Sedan
29309,BMW,Model D,2017,25000.0,50000.0,Berlin,2015-08-19 00:00:00,0.5,2015,Premium,Model D,High,Convertible,Convertible
29310,Volkswagen,Model D,2010,15000.0,150000.0,Munich,2022-06-07 00:00:00,0.1,2022,Mid-Range,Model D,High,Hatchback,Hatchback
29311,Audi,Model A,2017,20000.0,50000.0,Hamburg,2014-07-24 00:00:00,0.4,2014,Premium,Model A,High,Wagon,Wagon
29312,Mercedes,Model B,2002,20000.0,50000.0,Hamburg,2017-03-08 00:00:00,0.4,2017,Premium,Model B,High,SUV,Sport Utility
29313,BMW,Model D,1990,15000.0,50000.0,Cologne,2016-03-20 00:00:00,0.3,2016,Mid-Range,Model D,High,Sedan,Sedan
29314,BMW,Model C,1998,5000.0,124920.90583631671,Munich,2014-04-24 00:00:00,0.040025326157588685,2014,Budget,Model C,Medium,Convertible,Convertible
29315,Ford,Model C,2009,5000.0,200000.0,Frankfurt,2015-04-17 00:00:00,0.025,2015,Budget,Model C,Medium,Hatchback,Hatchback
29316,Ford,Model C,2006,15000.0,150000.0,Berlin,2017-07-05 00:00:00,0.1,2017,Mid-Range,Model C,High,Wagon,Wagon
29317,Audi,Model A,1992,15000.0,50000.0,Cologne,2023-01-18 00:00:00,0.3,2023,Mid-Range,Model A,High,SUV,Sport Utility
29318,Mercedes,Model B,2021,25000.0,124920.90583631671,Cologne,2014-08-05 00:00:00,0.2001266307879434,2014,Premium,Model B,High,Sedan,Sedan
29319,BMW,Model C,1995,15000.0,100000.0,Munich,2010-03-11 00:00:00,0.15,2010,Mid-Range,Model C,High,Convertible,Convertible
29320,Audi,Model B,1995,15000.0,200000.0,Frankfurt,2023-10-29 00:00:00,0.075,2023,Mid-Range,Model B,High,Hatchback,Hatchback
29321,Mercedes,Model C,2014,20000.0,100000.0,Frankfurt,2010-04-03 00:00:00,0.2,2010,Premium,Model C,High,Wagon,Wagon
29322,Audi,Model B,2017,25000.0,50000.0,Munich,2012-03-15 00:00:00,0.5,2012,Premium,Model B,High,SUV,Sport Utility
29323,BMW,Model A,1990,5000.0,50000.0,Munich,2021-06-28 00:00:00,0.1,2021,Budget,Model A,Medium,Sedan,Sedan
29324,Ford,Model A,2005,25000.0,124920.90583631671,Munich,2018-03-19 00:00:00,0.2001266307879434,2018,Premium,Model A,High,Convertible,Convertible
29325,Ford,Model C,2009,20000.0,150000.0,Hamburg,2013-08-02 00:00:00,0.13333333333333333,2013,Premium,Model C,High,Hatchback,Hatchback
29326,Ford,Model C,2013,5000.0,50000.0,Munich,2015-11-07 00:00:00,0.1,2015,Budget,Model C,Medium,Wagon,Wagon
29327,Volkswagen,Model D,2004,10000.0,50000.0,Berlin,2011-05-04 00:00:00,0.2,2011,Mid-Range,Model D,Medium,SUV,Sport Utility
29328,Audi,Model C,1999,15000.0,150000.0,Cologne,2021-09-09 00:00:00,0.1,2021,Mid-Range,Model C,High,Sedan,Sedan
29329,BMW,Model D,2001,25000.0,124920.90583631671,Hamburg,2023-08-27 00:00:00,0.2001266307879434,2023,Premium,Model D,High,Convertible,Convertible
29330,Audi,Model D,2016,10000.0,200000.0,Berlin,2022-10-01 00:00:00,0.05,2022,Mid-Range,Model D,Medium,Hatchback,Hatchback
29331,Ford,Model A,2002,25000.0,50000.0,Berlin,2018-12-20 00:00:00,0.5,2018,Premium,Model A,High,Wagon,Wagon
29332,Audi,Model A,2019,15000.0,100000.0,Cologne,2017-04-28 00:00:00,0.15,2017,Mid-Range,Model A,High,SUV,Sport Utility
29333,Mercedes,Model D,1992,15000.0,200000.0,Munich,2018-09-13 00:00:00,0.075,2018,Mid-Range,Model D,High,Sedan,Sedan
29334,Audi,Model C,2001,15000.0,200000.0,Berlin,2016-11-02 00:00:00,0.075,2016,Mid-Range,Model C,High,Convertible,Convertible
29335,Volkswagen,Model D,2018,20000.0,200000.0,Frankfurt,2015-05-14 00:00:00,0.1,2015,Premium,Model D,High,Hatchback,Hatchback
29336,Volkswagen,Model C,2019,20000.0,124920.90583631671,Berlin,2016-09-21 00:00:00,0.16010130463035474,2016,Premium,Model C,High,Wagon,Wagon
29337,Ford,Model A,2011,5000.0,100000.0,Frankfurt,2019-05-02 00:00:00,0.05,2019,Budget,Model A,Medium,SUV,Sport Utility
29338,BMW,Model C,2006,15000.0,150000.0,Hamburg,2011-01-27 00:00:00,0.1,2011,Mid-Range,Model C,High,Sedan,Sedan
29339,Mercedes,Model D,2016,20000.0,124920.90583631671,Berlin,2020-11-14 00:00:00,0.16010130463035474,2020,Premium,Model D,High,Convertible,Convertible
29340,BMW,Model C,2011,5000.0,124920.90583631671,Hamburg,2021-01-09 00:00:00,0.040025326157588685,2021,Budget,Model C,Medium,Hatchback,Hatchback
29341,BMW,Model D,1996,5000.0,50000.0,Munich,2018-12-02 00:00:00,0.1,2018,Budget,Model D,Medium,Wagon,Wagon
29342,Mercedes,Model C,2000,5000.0,200000.0,Munich,2011-01-14 00:00:00,0.025,2011,Budget,Model C,Medium,SUV,Sport Utility
29343,Volkswagen,Model D,2005,20000.0,200000.0,Munich,2011-10-19 00:00:00,0.1,2011,Premium,Model D,High,Sedan,Sedan
29344,Ford,Model A,2011,15000.0,150000.0,Hamburg,2013-02-09 00:00:00,0.1,2013,Mid-Range,Model A,High,Convertible,Convertible
29345,Audi,Model D,1992,15000.0,150000.0,Cologne,2014-07-16 00:00:00,0.1,2014,Mid-Range,Model D,High,Hatchback,Hatchback
29346,Volkswagen,Model A,2013,15000.0,124920.90583631671,Hamburg,2021-03-23 00:00:00,0.12007597847276605,2021,Mid-Range,Model A,High,Wagon,Wagon
29347,Ford,Model D,2000,5000.0,124920.90583631671,Munich,2014-12-23 00:00:00,0.040025326157588685,2014,Budget,Model D,Medium,SUV,Sport Utility
29348,Volkswagen,Model D,2004,5000.0,100000.0,Cologne,2023-02-27 00:00:00,0.05,2023,Budget,Model D,Medium,Sedan,Sedan
29349,Mercedes,Model B,2003,5000.0,50000.0,Frankfurt,2013-01-05 00:00:00,0.1,2013,Budget,Model B,Medium,Convertible,Convertible
29350,BMW,Model B,2006,5000.0,150000.0,Cologne,2020-09-27 00:00:00,0.03333333333333333,2020,Budget,Model B,Medium,Hatchback,Hatchback
29351,Mercedes,Model B,2010,5000.0,124920.90583631671,Cologne,2011-11-30 00:00:00,0.040025326157588685,2011,Budget,Model B,Medium,Wagon,Wagon
29352,Audi,Model B,2017,5000.0,124920.90583631671,Cologne,2014-08-13 00:00:00,0.040025326157588685,2014,Budget,Model B,Medium,SUV,Sport Utility
29353,Mercedes,Model C,2011,25000.0,50000.0,Cologne,2014-11-15 00:00:00,0.5,2014,Premium,Model C,High,Sedan,Sedan
29354,BMW,Model A,1990,15000.0,150000.0,Berlin,2019-06-03 00:00:00,0.1,2019,Mid-Range,Model A,High,Convertible,Convertible
29355,Volkswagen,Model A,2012,25000.0,200000.0,Hamburg,2022-07-10 00:00:00,0.125,2022,Premium,Model A,High,Hatchback,Hatchback
29356,Ford,Model B,2021,5000.0,50000.0,Berlin,2015-04-02 00:00:00,0.1,2015,Budget,Model B,Medium,Wagon,Wagon
29357,Audi,Model C,1993,15000.0,150000.0,Munich,2019-10-07 00:00:00,0.1,2019,Mid-Range,Model C,High,SUV,Sport Utility
29358,Volkswagen,Model D,1995,10000.0,50000.0,Berlin,2022-06-02 00:00:00,0.2,2022,Mid-Range,Model D,Medium,Sedan,Sedan
29359,Ford,Model D,2005,25000.0,50000.0,Cologne,2018-05-09 00:00:00,0.5,2018,Premium,Model D,High,Convertible,Convertible
29360,BMW,Model A,1999,25000.0,200000.0,Hamburg,2010-05-05 00:00:00,0.125,2010,Premium,Model A,High,Hatchback,Hatchback
29361,Mercedes,Model A,2013,20000.0,150000.0,Berlin,2022-11-12 00:00:00,0.13333333333333333,2022,Premium,Model A,High,Wagon,Wagon
29362,Volkswagen,Model C,1999,20000.0,100000.0,Cologne,2010-10-07 00:00:00,0.2,2010,Premium,Model C,High,SUV,Sport Utility
29363,Ford,Model D,2001,25000.0,100000.0,Berlin,2023-04-04 00:00:00,0.25,2023,Premium,Model D,High,Sedan,Sedan
29364,Ford,Model C,2022,15000.0,124920.90583631671,Berlin,2016-05-25 00:00:00,0.12007597847276605,2016,Mid-Range,Model C,High,Convertible,Convertible
29365,Mercedes,Model D,2016,20000.0,200000.0,Cologne,2013-08-13 00:00:00,0.1,2013,Premium,Model D,High,Hatchback,Hatchback
29366,Volkswagen,Model B,2014,5000.0,200000.0,Hamburg,2010-03-10 00:00:00,0.025,2010,Budget,Model B,Medium,Wagon,Wagon
29367,Volkswagen,Model B,1999,15000.0,50000.0,Hamburg,2010-07-16 00:00:00,0.3,2010,Mid-Range,Model B,High,SUV,Sport Utility
29368,BMW,Model C,2014,15000.0,150000.0,Berlin,2018-04-12 00:00:00,0.1,2018,Mid-Range,Model C,High,Sedan,Sedan
29369,Volkswagen,Model A,2021,15000.0,100000.0,Munich,2023-05-13 00:00:00,0.15,2023,Mid-Range,Model A,High,Convertible,Convertible
29370,Mercedes,Model C,2015,15000.0,200000.0,Frankfurt,2015-03-26 00:00:00,0.075,2015,Mid-Range,Model C,High,Hatchback,Hatchback
29371,Volkswagen,Model C,1993,25000.0,100000.0,Frankfurt,2015-11-16 00:00:00,0.25,2015,Premium,Model C,High,Wagon,Wagon
29372,BMW,Model D,1998,5000.0,50000.0,Frankfurt,2013-06-15 00:00:00,0.1,2013,Budget,Model D,Medium,SUV,Sport Utility
29373,Ford,Model D,2016,15000.0,100000.0,Frankfurt,2023-07-05 00:00:00,0.15,2023,Mid-Range,Model D,High,Sedan,Sedan
29374,Volkswagen,Model D,1998,15000.0,100000.0,Cologne,2017-12-29 00:00:00,0.15,2017,Mid-Range,Model D,High,Convertible,Convertible
29375,Mercedes,Model D,2015,5000.0,124920.90583631671,Hamburg,2019-09-06 00:00:00,0.040025326157588685,2019,Budget,Model D,Medium,Hatchback,Hatchback
29376,Volkswagen,Model A,2000,25000.0,124920.90583631671,Berlin,2015-07-20 00:00:00,0.2001266307879434,2015,Premium,Model A,High,Wagon,Wagon
29377,Audi,Model A,2021,15000.0,200000.0,Hamburg,2013-05-08 00:00:00,0.075,2013,Mid-Range,Model A,High,SUV,Sport Utility
29378,BMW,Model B,2019,5000.0,50000.0,Frankfurt,2019-08-15 00:00:00,0.1,2019,Budget,Model B,Medium,Sedan,Sedan
29379,Ford,Model C,1998,20000.0,150000.0,Berlin,2012-12-27 00:00:00,0.13333333333333333,2012,Premium,Model C,High,Convertible,Convertible
29380,Audi,Model B,2000,15000.0,200000.0,Hamburg,2019-06-11 00:00:00,0.075,2019,Mid-Range,Model B,High,Hatchback,Hatchback
29381,Mercedes,Model D,2012,5000.0,50000.0,Berlin,2020-03-10 00:00:00,0.1,2020,Budget,Model D,Medium,Wagon,Wagon
29382,Volkswagen,Model C,2006,10000.0,150000.0,Munich,2019-11-10 00:00:00,0.06666666666666667,2019,Mid-Range,Model C,Medium,SUV,Sport Utility
29383,BMW,Model D,2021,20000.0,200000.0,Munich,2022-10-12 00:00:00,0.1,2022,Premium,Model D,High,Sedan,Sedan
29384,Volkswagen,Model C,2000,15000.0,100000.0,Hamburg,2020-10-06 00:00:00,0.15,2020,Mid-Range,Model C,High,Convertible,Convertible
29385,Volkswagen,Model A,2011,15000.0,100000.0,Frankfurt,2020-08-25 00:00:00,0.15,2020,Mid-Range,Model A,High,Hatchback,Hatchback
29386,Volkswagen,Model D,2021,5000.0,100000.0,Berlin,2016-07-29 00:00:00,0.05,2016,Budget,Model D,Medium,Wagon,Wagon
29387,Volkswagen,Model C,1998,15000.0,150000.0,Hamburg,2010-07-07 00:00:00,0.1,2010,Mid-Range,Model C,High,SUV,Sport Utility
29388,BMW,Model C,2006,15000.0,100000.0,Frankfurt,2022-03-12 00:00:00,0.15,2022,Mid-Range,Model C,High,Sedan,Sedan
29389,Audi,Model D,2014,25000.0,200000.0,Frankfurt,2013-06-17 00:00:00,0.125,2013,Premium,Model D,High,Convertible,Convertible
29390,Mercedes,Model A,2005,15000.0,124920.90583631671,Cologne,2011-04-16 00:00:00,0.12007597847276605,2011,Mid-Range,Model A,High,Hatchback,Hatchback
29391,Audi,Model A,2022,15000.0,50000.0,Munich,2010-06-22 00:00:00,0.3,2010,Mid-Range,Model A,High,Wagon,Wagon
29392,BMW,Model A,1991,5000.0,124920.90583631671,Frankfurt,2019-03-22 00:00:00,0.040025326157588685,2019,Budget,Model A,Medium,SUV,Sport Utility
29393,Mercedes,Model C,2001,25000.0,200000.0,Berlin,2015-08-05 00:00:00,0.125,2015,Premium,Model C,High,Sedan,Sedan
29394,Ford,Model A,2014,5000.0,50000.0,Berlin,2021-02-24 00:00:00,0.1,2021,Budget,Model A,Medium,Convertible,Convertible
29395,Audi,Model C,2003,25000.0,50000.0,Munich,2021-02-11 00:00:00,0.5,2021,Premium,Model C,High,Hatchback,Hatchback
29396,BMW,Model B,1998,10000.0,50000.0,Munich,2010-03-24 00:00:00,0.2,2010,Mid-Range,Model B,Medium,Wagon,Wagon
29397,BMW,Model A,2019,10000.0,150000.0,Frankfurt,2021-08-29 00:00:00,0.06666666666666667,2021,Mid-Range,Model A,Medium,SUV,Sport Utility
29398,BMW,Model D,2001,5000.0,50000.0,Cologne,2015-09-06 00:00:00,0.1,2015,Budget,Model D,Medium,Sedan,Sedan
29399,Mercedes,Model D,1999,25000.0,200000.0,Munich,2016-03-09 00:00:00,0.125,2016,Premium,Model D,High,Convertible,Convertible
29400,Volkswagen,Model D,2013,5000.0,50000.0,Munich,2017-03-29 00:00:00,0.1,2017,Budget,Model D,Medium,Hatchback,Hatchback
29401,Ford,Model D,2001,10000.0,50000.0,Berlin,2019-12-11 00:00:00,0.2,2019,Mid-Range,Model D,Medium,Wagon,Wagon
29402,Mercedes,Model B,2015,5000.0,150000.0,Munich,2013-11-08 00:00:00,0.03333333333333333,2013,Budget,Model B,Medium,SUV,Sport Utility
29403,Mercedes,Model B,2021,15000.0,100000.0,Berlin,2017-12-01 00:00:00,0.15,2017,Mid-Range,Model B,High,Sedan,Sedan
29404,Audi,Model A,2002,25000.0,150000.0,Frankfurt,2020-12-04 00:00:00,0.16666666666666666,2020,Premium,Model A,High,Convertible,Convertible
29405,Ford,Model A,2008,15000.0,150000.0,Berlin,2014-07-04 00:00:00,0.1,2014,Mid-Range,Model A,High,Hatchback,Hatchback
29406,BMW,Model D,2002,15000.0,100000.0,Hamburg,2010-04-24 00:00:00,0.15,2010,Mid-Range,Model D,High,Wagon,Wagon
29407,Mercedes,Model D,2011,15000.0,150000.0,Berlin,2010-03-14 00:00:00,0.1,2010,Mid-Range,Model D,High,SUV,Sport Utility
29408,Ford,Model D,2012,15000.0,124920.90583631671,Cologne,2020-07-31 00:00:00,0.12007597847276605,2020,Mid-Range,Model D,High,Sedan,Sedan
29409,Audi,Model C,1990,15000.0,200000.0,Frankfurt,2017-10-09 00:00:00,0.075,2017,Mid-Range,Model C,High,Convertible,Convertible
29410,Volkswagen,Model A,1997,25000.0,150000.0,Berlin,2010-05-04 00:00:00,0.16666666666666666,2010,Premium,Model A,High,Hatchback,Hatchback
29411,Ford,Model D,2002,25000.0,100000.0,Munich,2021-08-11 00:00:00,0.25,2021,Premium,Model D,High,Wagon,Wagon
29412,BMW,Model D,1999,10000.0,124920.90583631671,Hamburg,2010-11-30 00:00:00,0.08005065231517737,2010,Mid-Range,Model D,Medium,SUV,Sport Utility
29413,Mercedes,Model D,1992,25000.0,124920.90583631671,Berlin,2019-02-12 00:00:00,0.2001266307879434,2019,Premium,Model D,High,Sedan,Sedan
29414,Volkswagen,Model B,2017,15000.0,100000.0,Frankfurt,2014-04-06 00:00:00,0.15,2014,Mid-Range,Model B,High,Convertible,Convertible
29415,Audi,Model B,2016,10000.0,200000.0,Hamburg,2020-02-10 00:00:00,0.05,2020,Mid-Range,Model B,Medium,Hatchback,Hatchback
29416,BMW,Model B,2010,20000.0,150000.0,Hamburg,2020-07-06 00:00:00,0.13333333333333333,2020,Premium,Model B,High,Wagon,Wagon
29417,Volkswagen,Model C,2000,20000.0,50000.0,Munich,2015-08-06 00:00:00,0.4,2015,Premium,Model C,High,SUV,Sport Utility
29418,Audi,Model C,2013,5000.0,100000.0,Munich,2014-09-23 00:00:00,0.05,2014,Budget,Model C,Medium,Sedan,Sedan
29419,BMW,Model A,2001,15000.0,150000.0,Frankfurt,2016-12-10 00:00:00,0.1,2016,Mid-Range,Model A,High,Convertible,Convertible
29420,Mercedes,Model D,1996,15000.0,200000.0,Hamburg,2020-02-27 00:00:00,0.075,2020,Mid-Range,Model D,High,Hatchback,Hatchback
29421,Audi,Model A,2021,20000.0,124920.90583631671,Frankfurt,2014-12-06 00:00:00,0.16010130463035474,2014,Premium,Model A,High,Wagon,Wagon
29422,Volkswagen,Model A,1999,15000.0,150000.0,Frankfurt,2022-04-29 00:00:00,0.1,2022,Mid-Range,Model A,High,SUV,Sport Utility
29423,BMW,Model B,2017,15000.0,200000.0,Berlin,2017-08-28 00:00:00,0.075,2017,Mid-Range,Model B,High,Sedan,Sedan
29424,Ford,Model D,2015,20000.0,150000.0,Cologne,2011-11-28 00:00:00,0.13333333333333333,2011,Premium,Model D,High,Convertible,Convertible
29425,BMW,Model B,2018,5000.0,200000.0,Berlin,2012-12-02 00:00:00,0.025,2012,Budget,Model B,Medium,Hatchback,Hatchback
29426,Volkswagen,Model B,2016,10000.0,50000.0,Munich,2016-08-11 00:00:00,0.2,2016,Mid-Range,Model B,Medium,Wagon,Wagon
29427,Volkswagen,Model D,1999,5000.0,200000.0,Munich,2015-08-22 00:00:00,0.025,2015,Budget,Model D,Medium,SUV,Sport Utility
29428,Ford,Model A,1993,20000.0,150000.0,Cologne,2014-06-14 00:00:00,0.13333333333333333,2014,Premium,Model A,High,Sedan,Sedan
29429,Volkswagen,Model A,2011,10000.0,200000.0,Frankfurt,2010-09-26 00:00:00,0.05,2010,Mid-Range,Model A,Medium,Convertible,Convertible
29430,BMW,Model B,1999,20000.0,124920.90583631671,Cologne,2022-02-27 00:00:00,0.16010130463035474,2022,Premium,Model B,High,Hatchback,Hatchback
29431,Audi,Model D,1993,20000.0,124920.90583631671,Hamburg,2022-09-29 00:00:00,0.16010130463035474,2022,Premium,Model D,High,Wagon,Wagon
29432,BMW,Model A,1996,15000.0,100000.0,Hamburg,2021-07-02 00:00:00,0.15,2021,Mid-Range,Model A,High,SUV,Sport Utility
29433,Volkswagen,Model C,2012,15000.0,124920.90583631671,Frankfurt,2020-04-16 00:00:00,0.12007597847276605,2020,Mid-Range,Model C,High,Sedan,Sedan
29434,Ford,Model A,1992,25000.0,124920.90583631671,Hamburg,2017-08-14 00:00:00,0.2001266307879434,2017,Premium,Model A,High,Convertible,Convertible
29435,Ford,Model D,2013,10000.0,200000.0,Cologne,2021-07-24 00:00:00,0.05,2021,Mid-Range,Model D,Medium,Hatchback,Hatchback
29436,Mercedes,Model D,2019,25000.0,150000.0,Frankfurt,2010-09-23 00:00:00,0.16666666666666666,2010,Premium,Model D,High,Wagon,Wagon
29437,Ford,Model D,2001,5000.0,100000.0,Berlin,2019-06-14 00:00:00,0.05,2019,Budget,Model D,Medium,SUV,Sport Utility
29438,Ford,Model B,2010,10000.0,150000.0,Frankfurt,2016-07-24 00:00:00,0.06666666666666667,2016,Mid-Range,Model B,Medium,Sedan,Sedan
29439,Volkswagen,Model A,2006,15000.0,50000.0,Hamburg,2019-10-15 00:00:00,0.3,2019,Mid-Range,Model A,High,Convertible,Convertible
29440,Audi,Model C,1992,25000.0,124920.90583631671,Frankfurt,2015-07-02 00:00:00,0.2001266307879434,2015,Premium,Model C,High,Hatchback,Hatchback
29441,Audi,Model B,2004,15000.0,150000.0,Cologne,2010-07-28 00:00:00,0.1,2010,Mid-Range,Model B,High,Wagon,Wagon
29442,Volkswagen,Model A,2021,15000.0,100000.0,Berlin,2015-11-29 00:00:00,0.15,2015,Mid-Range,Model A,High,SUV,Sport Utility
29443,Ford,Model D,1998,15000.0,50000.0,Berlin,2016-11-02 00:00:00,0.3,2016,Mid-Range,Model D,High,Sedan,Sedan
29444,BMW,Model A,2011,20000.0,200000.0,Berlin,2016-10-07 00:00:00,0.1,2016,Premium,Model A,High,Convertible,Convertible
29445,Audi,Model D,2021,5000.0,200000.0,Berlin,2021-07-12 00:00:00,0.025,2021,Budget,Model D,Medium,Hatchback,Hatchback
29446,Volkswagen,Model D,1994,25000.0,150000.0,Munich,2015-05-29 00:00:00,0.16666666666666666,2015,Premium,Model D,High,Wagon,Wagon
29447,BMW,Model A,1993,5000.0,200000.0,Frankfurt,2013-09-26 00:00:00,0.025,2013,Budget,Model A,Medium,SUV,Sport Utility
29448,Ford,Model A,1994,5000.0,100000.0,Hamburg,2022-10-13 00:00:00,0.05,2022,Budget,Model A,Medium,Sedan,Sedan
29449,Volkswagen,Model C,1996,10000.0,124920.90583631671,Cologne,2016-12-21 00:00:00,0.08005065231517737,2016,Mid-Range,Model C,Medium,Convertible,Convertible
29450,Audi,Model A,2000,15000.0,200000.0,Cologne,2021-11-06 00:00:00,0.075,2021,Mid-Range,Model A,High,Hatchback,Hatchback
29451,BMW,Model A,1995,15000.0,150000.0,Cologne,2015-09-13 00:00:00,0.1,2015,Mid-Range,Model A,High,Wagon,Wagon
29452,BMW,Model B,2018,5000.0,150000.0,Hamburg,2013-12-06 00:00:00,0.03333333333333333,2013,Budget,Model B,Medium,SUV,Sport Utility
29453,Audi,Model D,2006,5000.0,200000.0,Munich,2012-11-03 00:00:00,0.025,2012,Budget,Model D,Medium,Sedan,Sedan
29454,BMW,Model D,2017,25000.0,100000.0,Hamburg,2011-10-25 00:00:00,0.25,2011,Premium,Model D,High,Convertible,Convertible
29455,Audi,Model C,2008,15000.0,150000.0,Cologne,2013-11-27 00:00:00,0.1,2013,Mid-Range,Model C,High,Hatchback,Hatchback
29456,Volkswagen,Model B,2001,10000.0,150000.0,Frankfurt,2021-04-16 00:00:00,0.06666666666666667,2021,Mid-Range,Model B,Medium,Wagon,Wagon
29457,Mercedes,Model C,2008,15000.0,150000.0,Berlin,2023-01-22 00:00:00,0.1,2023,Mid-Range,Model C,High,SUV,Sport Utility
29458,Ford,Model A,2022,20000.0,200000.0,Cologne,2014-01-09 00:00:00,0.1,2014,Premium,Model A,High,Sedan,Sedan
29459,Volkswagen,Model C,1994,15000.0,50000.0,Hamburg,2016-08-14 00:00:00,0.3,2016,Mid-Range,Model C,High,Convertible,Convertible
29460,Ford,Model D,1990,20000.0,200000.0,Cologne,2012-09-23 00:00:00,0.1,2012,Premium,Model D,High,Hatchback,Hatchback
29461,Ford,Model B,2020,20000.0,124920.90583631671,Cologne,2013-04-10 00:00:00,0.16010130463035474,2013,Premium,Model B,High,Wagon,Wagon
